LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,CREDIT_UTILIZATION,BILL_CHANGE_MEAN,MAX_DELAY,LAST_DELAY,RECENT_PAY_RATIO,PAYMENT_STD,TOTAL_BILL,TOTAL_PAY,PAY_TO_BILL_RATIO
270000,2,2,1,36,0,0,0,0,0,0,73953,68207,55382,46629,28115,12847,5168,5010,2005,2000,2000,2000,0.2739,12221.2,0,0,0.0698822224926642,1595.2910392777865,285133.0,18183,0.0637702405544079
50000,2,4,1,28,0,0,0,0,0,-1,9014,9608,12025,16025,0,0,3000,3000,4000,0,0,0,0.18028,4607.2,0,0,0.3328156201464389,1861.8986725025252,46672.0,10000,0.2142612272883099
240000,2,2,2,29,0,0,0,0,0,-1,17570,159228,150359,62242,0,0,150359,4199,1322,2480,0,0,0.0732083333333333,60177.2,0,0,8.557712009106432,60751.47784100948,389399.0,158360,0.4066779832511126
20000,2,3,1,44,-1,-1,-1,-1,-1,-1,836,390,390,390,1487,3560,390,390,390,1487,3560,15000,0.0418,723.2,-1,-1,0.4665071770334928,5750.029927458349,7053.0,21217,3.008223451013753
150000,2,2,1,40,-1,-1,-1,-1,-1,-1,3042,41036,16465,40215,5024,19924,41243,16548,40442,5049,20023,6035,0.02028,27281.2,-1,-1,13.55785667324129,16031.666197456416,125706.0,129340,1.0289087235295054
200000,1,1,2,32,0,0,0,-1,-1,-1,78284,10532,0,0,0,0,5005,0,0,0,0,2842,0.39142,15656.8,0,0,0.0639338817638342,2138.430304374371,88816.0,7847,0.0883511979823455
250000,2,1,1,42,-1,-1,2,0,-1,2,744,2244,1372,686,1522,686,2186,0,0,1522,0,4389,0.002976,946.0,2,-1,2.9381720430107525,1756.786811198217,7254.0,8097,1.1162117452440032
140000,2,1,1,56,0,0,0,0,0,0,136084,138468,93802,94531,96264,98135,6500,4300,3500,3600,3881,4200,0.9720285714285716,10276.6,0,0,0.0477646159724875,1109.0627424391582,657284.0,25981,0.0395278144607201
50000,2,2,2,34,-1,-1,-1,-1,-1,-1,588,592,390,390,280,720,592,390,390,280,913,390,0.01176,151.2,-1,-1,1.0068027210884354,229.5192802358878,2960.0,2955,0.9983108108108107
420000,2,3,2,27,-1,-1,-1,0,0,0,1486,-3341,116659,119808,122181,130976,2679,120000,5003,5000,10979,5016,0.0035380952380952,27828.8,0,-1,1.802826379542396,46730.64096607278,487769.0,148677,0.3048102687952699
10000,1,2,2,46,0,0,0,0,0,0,8866,9844,9319,18202,9287,0,1143,1218,1000,372,0,0,0.8866,5717.6,0,0,0.128919467629145,566.7113609825258,55518.0,3733,0.0672394538708166
220000,2,2,3,50,0,0,0,0,0,0,127571,116768,55863,57079,51202,53195,5200,2000,2000,2000,3200,2001,0.5798681818181818,16158.8,0,0,0.0407616151006106,1300.1436459099432,461678.0,16401,0.0355247596809897
170000,2,1,2,29,0,0,0,0,0,0,90450,82581,81703,66496,36000,25167,3600,3000,4710,1500,1000,1000,0.5320588235294118,13056.6,0,0,0.0398009950248756,1538.706166448509,382397.0,14810,0.0387293833372123
150000,2,2,1,27,0,0,0,0,0,0,5877,6640,7408,8147,8054,7819,1268,1284,1271,426,283,484,0.03918,519.6,0,0,0.2157563382678237,484.63718388089046,43945.0,5016,0.1141426783479349
100000,2,2,2,33,0,0,0,0,0,0,61089,81262,59110,70052,84659,57648,30010,10047,20000,17000,5000,10000,0.61089,18977.0,0,0,0.4912504706248261,8979.165894818218,413820.0,92057,0.2224566236527959
50000,1,1,2,26,0,0,0,0,0,0,48924,48593,49459,50160,49244,50531,2200,2200,1890,2000,2000,1800,0.97848,820.2,0,0,0.0449677050118551,161.7096162879623,296911.0,12090,0.0407192727787114
160000,2,1,1,32,0,0,0,0,0,0,111907,106109,89231,67134,55773,46485,3805,2993,2293,1838,1687,2735,0.69941875,13084.4,0,0,0.0340014476306218,790.2945653362422,476639.0,15351,0.0322067644485659
200000,2,3,2,32,0,0,0,0,0,0,148959,152810,159907,168200,148987,152224,6700,10000,10000,4183,4465,4352,0.744795,8338.2,0,0,0.0449788196752126,2777.8391362112147,931087.0,39700,0.042638335622772
350000,1,1,1,38,-1,-1,-1,0,0,-1,16459,4120,44164,35233,884,9924,941,44743,0,884,9924,10824,0.0470257142857142,20940.6,0,-1,0.0571723677015614,17111.441174450112,110784.0,67316,0.6076328711727326
480000,1,2,1,31,0,0,0,0,0,0,55346,58411,58883,59452,61168,56931,4000,3000,3000,3000,3000,3000,0.1153041666666666,2011.8,0,0,0.0722726122935713,408.24829046386304,350191.0,19000,0.0542561059536081
80000,2,2,1,41,0,0,0,2,0,0,78032,59156,61063,56202,25775,24688,2130,5804,121,1003,853,1941,0.9754,11431.6,2,0,0.0272964937461554,2016.3038130863777,304916.0,11852,0.038869721497068
150000,2,3,1,26,0,0,0,0,0,-1,92802,91166,99655,100000,0,0,7500,10000,2000,0,0,0,0.61868,22094.0,0,0,0.0808172237667291,4401.704215414752,383623.0,19500,0.0508311545449568
190000,2,1,2,40,0,0,0,0,0,0,122308,124332,126944,130606,131120,133774,4445,5000,6171,4536,5150,5000,0.6437263157894737,2293.2,0,0,0.036342675867482,616.7432745208225,769084.0,30302,0.039400117542427
130000,2,3,1,44,0,0,0,0,0,0,129329,123615,107284,54656,22534,8754,4505,3577,1231,2534,5012,2531,0.9948384615384616,24115.0,0,0,0.0348336413333436,1406.4536489577845,446172.0,19390,0.0434585765130936
80000,1,2,1,32,0,0,0,0,0,0,75149,76786,72626,29012,28653,28398,4003,3003,2003,1146,1403,1503,0.9393625,10005.0,0,0,0.0532675085496813,1110.2378874217302,310624.0,13061,0.042047620274029
80000,2,2,1,56,1,-1,-1,-1,-1,-1,-2,697,-3,1186,-4,1633,699,0,1579,0,1637,4844,0.0,1083.0,1,1,-349.5,1807.720489087477,3507.0,8759,2.4975762760193896
180000,2,4,1,28,2,0,0,0,0,0,117328,115140,73730,64600,2500,0,4117,3504,3000,0,0,0,0.6518222222222222,23465.6,2,2,0.0350896631665075,1971.129870573389,373298.0,10621,0.0284517999024907
80000,2,4,1,50,2,0,0,0,0,0,115027,118188,117725,118100,60745,54509,6000,5500,4356,3000,2100,5000,1.0,13518.0,2,2,0.0521616663913689,1506.590853549828,584294.0,25956,0.044422841925469
520000,2,2,2,42,0,0,0,0,0,0,437492,405442,381086,353074,330171,324386,14710,14200,12300,11200,11200,11200,0.8413307692307692,22621.2,0,0,0.0336234719720589,1604.872788312727,2231651.0,74810,0.0335222666985115
280000,2,2,1,34,0,0,0,0,0,0,82691,75867,76835,70722,60694,62032,3500,3200,2500,2400,2500,2500,0.295325,5054.2,0,0,0.0423262507407093,463.3213427705081,428841.0,16600,0.0387089853815283
140000,2,2,1,40,0,0,0,0,0,0,102502,101164,99579,99004,88485,85218,5000,5000,5000,3000,3000,4000,0.7321571428571428,3456.8,0,0,0.0487795360090534,983.1920802501752,575952.0,25000,0.0434063949773592
220000,2,2,1,53,0,0,0,0,0,0,207592,212099,214669,173187,176496,169649,8165,6889,6033,6247,6142,6146,0.9436,11743.0,0,0,0.0393319588423446,823.9712778165673,1153692.0,39622,0.0343436549789718
400000,1,1,2,48,0,0,0,0,0,0,112789,115910,120657,122338,124145,113477,5000,6624,5200,3826,3363,3398,0.2819725,4404.8,0,0,0.0443305641507593,1279.427332832936,709316.0,27411,0.0386442713825713
340000,2,2,2,29,0,-1,-1,-1,0,0,43733,16584,16498,100928,26083,20214,16787,16514,100940,20229,25,8,0.1286264705882353,38475.8,0,0,0.3838520110671575,37878.97251378395,224040.0,154503,0.6896223888591323
420000,1,1,2,32,-1,-1,-1,-1,-1,-1,1100,1183,2736,0,0,0,1183,2736,0,0,0,0,0.0026190476190476,874.4,-1,-1,1.0754545454545454,1124.7599595765607,5019.0,3919,0.7808328352261407
200000,1,1,2,34,-1,-1,-1,-1,-1,-1,1740,10108,291,2515,1133,-363,10108,291,2515,1133,0,0,0.0087,4657.4,-1,-1,5.809195402298851,3923.745425822968,15424.0,14047,0.9107235477178424
20000,1,1,2,28,0,0,0,0,0,0,16196,17232,18339,18734,19281,19413,1600,1700,1000,1000,556,193,0.8098,643.4,0,0,0.0987898246480612,582.7494887742646,109195.0,6049,0.0553963093548239
20000,1,2,2,28,0,0,0,0,0,0,17973,17835,18795,18252,17589,17480,1318,1278,635,802,350,0,0.89865,482.6,0,0,0.0733322205530518,517.2147523031415,107924.0,4383,0.0406119120862829
500000,1,2,2,67,-1,-1,-1,-1,-1,-1,4410,2662,2533,1821,2498,3622,2681,2547,1826,2505,3630,3099,0.00882,878.0,-1,-1,0.6079365079365079,608.026534508706,17546.0,16288,0.928302747064858
100000,2,2,2,24,3,2,2,2,2,2,85016,86918,88624,89576,90614,89046,4200,4000,3300,3400,0,7000,0.85016,1433.2,3,3,0.0494024654182742,2242.989077102249,529794.0,21900,0.0413368214815569
130000,2,1,2,29,0,0,3,3,2,0,106271,119728,121140,117767,115640,116062,15107,5000,0,0,4200,5000,0.8174692307692307,4158.2,3,0,0.1421554328085743,5526.507169994444,696608.0,29307,0.0420710069364692
20000,2,1,2,24,2,2,0,0,0,2,14750,14229,16438,16770,17995,17556,0,2773,605,1500,0,1456,0.7375,945.2,2,2,0.0,1071.344700209352,97738.0,6334,0.0648059096768912
170000,2,2,1,31,1,-1,2,-1,0,0,0,427,427,23321,23475,25218,427,0,23500,840,2121,0,0.0,5043.6,2,1,0.0,9350.320629083615,72868.0,26888,0.3689959927540209
100000,1,1,2,38,0,0,0,0,0,0,40810,42653,42351,43011,43011,28947,2502,1200,860,0,579,0,0.4081,3373.8,0,0,0.0613085028179367,934.8652131011544,240783.0,5141,0.0213511751244896
140000,1,2,2,36,0,0,0,0,0,0,58165,59693,61732,62411,64372,70015,2500,3000,2300,3000,6700,0,0.4154642857142857,2370.0,0,0,0.0429811742456803,2162.791406184764,376388.0,17500,0.0464945747473352
50000,2,3,2,29,0,0,0,0,0,0,47815,49216,51082,46983,19839,16389,2500,3009,4012,3000,2000,3000,0.9563,7592.0,0,0,0.0522848478510927,668.727871908048,231324.0,17521,0.0757422489668171
50000,1,2,2,25,0,0,0,0,0,0,48065,48355,49009,49949,50479,50702,1800,1844,2200,2000,1800,2038,0.9613,527.4,0,0,0.0374492874232809,160.57770704552982,296559.0,11682,0.0393918242238475
200000,2,1,2,27,1,-1,-1,-1,-1,0,0,0,0,0,3012,3021,0,0,0,3012,9,363,0.0,604.2,1,1,0.0,1207.9253288179696,6033.0,3384,0.5609149676777723
460000,2,1,1,38,-1,-1,-1,-1,-1,-1,21203,21828,13776,8226,12497,4503,21833,13779,8226,12497,4503,5844,0.0460934782608695,5298.4,-1,-1,1.0297127764938925,6383.269371307047,82033.0,66682,0.8128679921495008
50000,2,3,2,44,2,0,0,2,2,2,23268,24377,27164,26429,28291,27702,1500,3500,0,2300,0,1500,0.46536,1416.4,2,2,0.0644662197008767,1351.5423288475529,157231.0,8800,0.0559686066996966
150000,1,1,2,25,0,0,0,0,0,0,132684,128111,120509,74837,74391,66932,5713,12137,9005,2528,3119,2548,0.88456,13150.4,0,0,0.0430571885080341,3972.303999779809,597464.0,35050,0.0586646224709773
150000,2,2,1,32,-1,-1,-1,-1,-1,-1,3267,3782,316,5469,3360,2399,3782,316,5469,3360,2399,4358,0.02178,2440.8,-1,-1,1.157636975818794,1776.1567123051575,18593.0,19684,1.0586779970956812
20000,2,2,1,46,3,3,2,0,0,0,10145,9836,10525,18930,19320,19861,0,1000,9000,1000,1000,400,0.50725,2066.8,3,3,0.0,3421.500645428357,88617.0,12400,0.139928004784635
80000,2,1,2,27,0,0,0,0,0,0,76306,75970,77468,60167,57474,58815,3600,3574,2300,2300,2300,2200,0.953825,4633.8,0,0,0.0471784656514559,678.669777334063,406200.0,16274,0.0400640078778926
20000,1,3,1,46,0,0,0,0,0,0,11325,12654,13659,13635,13922,14689,1519,1524,500,507,1000,500,0.56625,682.4,0,0,0.1341280353200883,500.6467816734669,79884.0,5550,0.0694757398227429
320000,2,2,2,33,-1,-1,-1,-1,-1,-1,16003,1933,8835,3728,764,5468,1939,8835,3751,764,5468,749,0.050009375,6749.4,-1,-1,0.1211647816034493,3157.403849156244,36731.0,21506,0.5854999863875201
140000,2,1,2,31,-1,-1,-1,-1,-1,-1,15953,24916,12174,3961,3070,2306,25148,12174,3961,3070,2306,450,0.11395,6314.6,-1,-1,1.5763806180655675,9395.599219847556,62380.0,47109,0.75519397242706
140000,2,3,1,41,0,0,0,0,0,0,114133,122191,128069,103319,105702,108619,10000,8000,5000,4000,4520,6000,0.8152357142857143,8797.2,0,0,0.0876170783209063,2315.3977340117326,682033.0,37520,0.0550120008855876
190000,2,2,1,31,1,-1,-1,2,-1,-1,-92,465,3022,1397,1554,1561,2000,4000,0,1600,1600,1700,0.0,980.6,2,1,-21.73913043478261,1281.2754062521713,7907.0,10900,1.378525357278361
400000,2,2,1,45,-1,-1,-1,-1,-1,-1,9083,12641,15377,14757,44843,6622,12658,15384,14757,44843,6622,6309,0.0227075,15044.2,-1,-1,1.3935924254101069,14306.565589500042,103323.0,100573,0.9733844352177152
30000,2,3,1,40,2,0,0,0,0,0,27783,27584,28638,29584,30036,29404,1748,1802,1748,1200,1223,1100,0.9261,656.6,2,2,0.0629161717597091,327.2921732438261,173029.0,8821,0.0509798935438568
190000,1,2,2,32,0,0,0,2,0,0,6415,8169,10060,10633,11197,11907,2000,2000,1000,1000,1000,1000,0.0337631578947368,1098.4,2,0,0.3117692907248636,516.3977794943222,58381.0,8000,0.1370308833353317
100000,2,3,1,60,-1,-1,3,2,-1,-1,2178,4944,4709,2234,2267,2168,7300,0,0,2300,2168,2300,0.02178,1121.6,3,-1,3.351698806244261,2667.7875977421195,18500.0,14068,0.7604324324324324
160000,2,1,2,26,1,2,0,0,2,0,100364,97863,100535,104382,100535,101621,0,6497,8001,0,4000,3801,0.627275,2790.6,2,1,0.0,3280.2554016417685,605300.0,22299,0.0368395836775152
180000,2,2,2,46,-1,-1,-1,-1,-1,-1,1905,2453,6997,3064,2158,9331,2453,6997,3064,2158,9331,0,0.0105833333333333,3420.8,-1,-1,1.2876640419947507,3465.943955115258,25908.0,24003,0.9264705882352942
50000,2,2,1,38,0,-1,-1,-1,-1,-1,1226,1226,1226,1226,1765,1066,1226,1226,1226,1765,1066,170,0.02452,247.6,0,0,1.0,520.5514063631629,7735.0,6679,0.8634776987718165
50000,2,2,2,26,0,0,0,0,0,0,50952,50836,50055,50641,40672,39960,2700,2000,2700,1700,1600,1800,1.0,2432.8,0,0,0.0529910504003768,495.6477243634502,283116.0,12500,0.0441515138671074
460000,2,2,1,39,-1,-1,-1,-1,-1,-1,11403,14015,2978,11402,12072,7090,14029,2978,11402,12802,7090,793,0.0247891304347826,5545.0,-1,-1,1.2302902744891695,5454.752227797947,58960.0,49094,0.8326662143826323
380000,1,3,1,53,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
20000,2,2,1,42,0,0,0,0,0,0,19185,18621,19605,19717,19203,19871,1323,1307,691,705,995,722,0.95925,568.4,0,0,0.0689601250977326,299.1270075848496,116202.0,5743,0.0494225572709591
160000,2,2,1,32,0,0,0,0,0,2,30414,24158,10091,5905,6210,4302,1200,1036,309,500,0,1000,0.1900875,5344.4,2,0,0.0394555139080686,475.7673451033253,81080.0,4045,0.0498889985199802
170000,2,2,1,29,0,0,0,0,0,0,56980,55889,51328,31541,47406,23062,3000,2236,2478,904,2546,2000,0.3351764705882353,13129.6,0,0,0.0526500526500526,715.2196865299501,266206.0,13164,0.0494504256102416
30000,2,1,2,23,0,0,2,0,0,2,12936,15904,15364,16798,19203,18757,3200,0,2000,3000,0,2000,0.4312,1558.6,2,0,0.2473716759431045,1407.1247279470288,98962.0,10200,0.1030698652007841
50000,1,2,2,35,1,2,2,0,0,2,40624,41381,40416,41395,44063,44587,1700,0,1650,3505,1400,1700,0.81248,1178.6,2,1,0.0418471839306813,1116.2903594794082,252466.0,9955,0.0394310521020652
80000,2,3,1,43,2,2,2,3,3,2,66852,68152,71459,73690,71908,76294,3000,5000,4000,0,5700,0,0.83565,2601.2,3,2,0.0448752468138574,2460.6909598728566,428355.0,17700,0.0413208670378541
280000,1,1,1,42,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0
300000,2,1,2,28,-1,-1,-1,-1,-1,-1,14033,6500,1477,0,0,1346,6520,1477,0,0,1346,0,0.0467766666666666,3075.8,-1,-1,0.4646191120929238,2528.0441781477366,23356.0,9343,0.4000256893303648
180000,1,2,1,44,-1,-1,-1,-1,-1,-1,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,0.0061666666666666,0.0,-1,-1,1.0,0.0,6660.0,6660,1.0
120000,2,2,1,41,0,0,0,0,0,0,118131,116607,108720,92649,89533,89204,4211,3710,3184,3200,3200,3133,0.984425,5785.4,0,0,0.0356468666141825,434.1256346573728,614844.0,20638,0.0335662379400303
400000,2,2,2,35,2,0,0,0,0,0,61245,109943,222085,223350,213831,210563,50016,120018,10071,8037,8018,8809,0.1531125,34978.4,2,2,0.8166544207690424,45192.42702378353,1041017.0,204969,0.1968930382500958
50000,2,2,2,35,0,0,0,0,0,0,48818,49796,50892,50769,48813,49874,2200,2200,1800,1900,2000,2000,0.97636,1042.8,0,0,0.0450653447498873,160.2081978759722,298962.0,12100,0.0404733711976773
90000,2,2,2,28,0,0,0,0,0,0,41138,38755,38448,37612,36174,33769,2000,1866,1347,1065,1041,1500,0.4570888888888889,1473.8,0,0,0.0486168506004181,400.4524524418182,225896.0,8819,0.0390400892446081
390000,1,1,2,47,1,-1,-1,-1,-1,-1,0,3760,0,0,123,0,3760,0,0,123,0,0,0.0,1553.2,1,1,0.0,1525.7641255012736,3883.0,3883,1.0
160000,1,1,2,29,-1,-1,-1,-1,0,0,4908,0,0,3166,3166,0,0,0,3166,0,0,4493,0.030675,2248.0,0,-1,0.0,2021.57817063798,11240.0,7659,0.6814056939501779
90000,2,1,2,27,-1,-1,-1,-1,-1,-1,3000,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,600.0,-1,-1,0.0,0.0,3000.0,0,0.0
380000,2,2,1,45,0,0,0,0,0,0,220208,225537,230898,237118,240452,245499,9000,9000,10068,8768,9087,9133,0.5794947368421053,5058.2,0,0,0.0408704497565937,454.719693877448,1399712.0,55056,0.0393338058114812
50000,2,1,2,22,0,0,0,-1,-1,-1,24763,33542,30455,2000,0,0,10000,1175,2000,0,0,0,0.49526,8464.2,0,0,0.4038282922101522,3910.256278898695,90760.0,13175,0.1451630674305861
180000,2,2,2,36,-1,-1,-1,-1,-1,-1,0,1290,2985,0,0,0,1290,2985,0,0,0,0,0.0,1194.0,-1,-1,0.0,1227.0605119552988,4275.0,4275,1.0
230000,2,2,1,43,0,0,0,0,0,0,41435,42106,43532,44504,44267,45564,1674,3000,2011,1574,2000,2000,0.1801521739130434,920.6,0,0,0.0404006274888379,505.3103666724706,261408.0,12259,0.0468960399069653
60000,2,3,1,30,1,2,0,0,0,0,15442,16091,17512,18413,19951,21454,1200,2000,1500,2000,2000,1300,0.2573666666666667,1202.4,2,1,0.0777101411734231,377.7124126457412,108863.0,10000,0.0918585745386403
120000,1,2,1,43,0,0,0,0,0,0,33131,33121,32222,32877,30587,25938,2000,1500,1000,1000,2000,1000,0.2760916666666667,1700.6,0,0,0.0603664241948628,491.59604012508754,187876.0,8500,0.0452426068257787
290000,1,1,2,31,0,0,0,0,0,0,124626,115239,113494,100847,80295,82085,3900,4864,5000,2792,3000,2642,0.4297448275862069,9224.2,0,0,0.0312936305425834,1050.592531225435,616586.0,22198,0.0360014661377326
290000,2,1,2,37,1,-1,-1,-1,-1,-1,0,0,3155,0,2359,0,0,3155,0,2359,0,0,0.0,2205.6,1,1,0.0,1445.789749583251,5514.0,5514,1.0
210000,2,3,1,38,-1,-1,-1,-1,-1,-1,2569,3920,2529,3087,2811,3204,3920,2529,3087,2811,3204,4173,0.0122333333333333,793.8,-1,-1,1.5258855585831064,637.7638016277396,18120.0,19724,1.0885209713024282
50000,1,2,1,55,0,0,0,0,0,0,50528,50541,49345,20238,18646,19034,2100,1305,1201,663,684,652,1.0,6459.2,0,0,0.0415611146295123,568.6740425469293,208332.0,6605,0.0317042029068986
30000,1,1,2,41,0,0,0,2,2,0,16098,17130,18621,19017,18571,19264,1597,2088,1000,0,1001,380,0.5366,811.6,2,0,0.0992048701702074,764.699679612853,108701.0,6066,0.0558044544208424
360000,2,1,1,36,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-1,0.0,0.0,0.0,0,0.0
360000,2,2,1,42,-1,0,0,0,0,-1,64268,45659,18875,7742,5572,131869,2339,4564,2200,1000,131869,3862,0.1785222222222222,36998.6,0,-1,0.0363944731437107,52710.334146793895,273985.0,145834,0.5322700147818311
360000,2,1,2,47,2,2,3,2,0,0,291410,296936,283943,266246,258197,114052,22913,7000,0,8500,5145,106000,0.8094722222222223,37682.0,3,2,0.0786280498267046,40449.45990574741,1510784.0,149558,0.098993635092773
400000,2,1,1,35,-1,-1,-1,-1,-1,-1,4689,10043,17883,9322,15693,5588,10097,18057,9368,15771,5616,10173,0.0117225,7646.2,-1,-1,2.1533375986351038,4563.568501366739,63218.0,69082,1.0927583915973298
20000,2,1,2,23,0,0,0,0,0,0,16841,17676,18804,19037,20137,20160,1642,2000,1000,1730,587,208,0.84205,663.8,0,0,0.0975001484472418,709.3540018918621,112655.0,7167,0.0636190138032044
